,IP_flags,IP_DF
9615,3,1
9616,3,1
9617,3,1
9618,3,1
9619,3,1
9620,3,1
9621,3,1
9622,3,1
9623,3,1
9624,3,1
9625,3,1
9626,3,1
9627,3,1
9628,3,1
9629,3,1
9630,3,1
9631,3,1
9632,3,1
9633,3,1
9634,3,1
9635,3,1
9636,3,1
9637,3,1
9638,3,1
9639,3,1
9640,3,1
9641,3,1
9642,3,1
9643,3,1
9644,3,1
9645,3,1
9646,3,1
9647,3,1
9648,3,1
9649,3,1
9650,1,0
9651,2,0
9652,2,0
9653,1,0
9654,3,1
9655,3,1
9656,1,0
9657,3,1
9658,3,1
9659,3,1
9660,3,1
9661,3,1
9662,3,1
9663,3,1
9664,3,1
9665,3,1
9666,3,1
9667,3,1
9668,1,0
9669,3,1
9670,3,1
9671,3,1
9672,1,0
9673,3,1
9674,3,1
9675,3,1
9676,3,1
9677,3,1
9678,3,1
9679,3,1
9680,3,1
9681,3,1
9682,3,1
9683,3,1
9684,3,1
9685,3,1
9686,3,1
9687,3,1
9688,3,1
9689,3,1
9690,3,1
9691,1,0
9692,3,1
9693,1,0
9694,3,1
9695,3,1
9696,3,1
9697,3,1
9698,3,1
9699,3,1
9700,3,1
9701,3,1
9702,3,1
9703,3,1
9704,3,1
9705,3,1
9706,3,1
9707,3,1
9708,3,1
9709,3,1
9710,3,1
9711,3,1
9712,3,1
9713,3,1
9714,3,1
9715,3,1
9716,3,1
9717,3,1
9718,3,1
9719,3,1
9720,3,1
9721,1,0
9722,3,1
9723,3,1
9724,3,1
9725,3,1
9726,3,1
9727,3,1
9728,3,1
9729,3,1
9730,3,1
9731,3,1
9732,3,1
9733,3,1
9734,3,1
9735,3,1
9736,3,1
9737,3,1
9738,3,1
9739,3,1
9740,3,1
9741,3,1
9742,3,1
9743,3,1
9744,3,1
9745,3,1
9746,3,1
9747,3,1
9748,3,1
9749,3,1
9750,3,1
9751,3,1
9752,3,1
9753,3,1
9754,3,1
9755,3,1
9756,3,1
9757,3,1
9758,3,1
9759,3,1
9760,3,1
9761,3,1
9762,3,1
9763,3,1
9764,3,1
9765,3,1
9766,3,1
9767,3,1
9768,3,1
9769,3,1
9770,3,1
9771,1,0
9772,3,1
9773,3,1
9774,3,1
9775,3,1
9776,3,1
9777,3,1
9778,3,1
9779,3,1
9780,3,1
9781,1,0
9782,1,0
9783,2,0
9784,2,0
9785,1,0
9786,1,0
9787,3,1
9788,3,1
9789,3,1
9790,3,1
9791,3,1
9792,3,1
9793,1,0
9794,3,1
9795,3,1
9796,1,0
9797,3,1
9798,1,0
9799,3,1
9800,3,1
9801,3,1
9802,3,1
9803,3,1
9804,3,1
9805,3,1
9806,3,1
9807,3,1
9808,3,1
9809,3,1
9810,3,1
9811,3,1
9812,3,1
9813,1,0
9814,3,1
9815,3,1
9816,3,1
9817,3,1
9818,3,1
9819,3,1
9820,3,1
9821,3,1
9822,3,1
9823,3,1
9824,3,1
9825,3,1
9826,3,1
9827,3,1
9828,3,1
9829,3,1
9830,3,1
9831,3,1
9832,3,1
9833,3,1
9834,3,1
9835,3,1
9836,3,1
9837,3,1
9838,1,0
9839,3,1
9840,3,1
9841,3,1
9842,1,0
9843,3,1
9844,3,1
9845,3,1
9846,3,1
9847,3,1
9848,3,1
9849,3,1
9850,3,1
9851,3,1
9852,3,1
9853,3,1
9854,3,1
9855,3,1
9856,3,1
9857,3,1
9858,3,1
9859,3,1
9860,3,1
9861,3,1
9862,3,1
9863,3,1
9864,3,1
9865,3,1
9866,3,1
9867,3,1
9868,3,1
9869,3,1
9870,3,1
9871,3,1
9872,3,1
9873,3,1
9874,3,1
9875,3,1
9876,3,1
9877,3,1
9878,3,1
9879,3,1
9880,3,1
9881,3,1
9882,3,1
9883,3,1
9884,3,1
9885,3,1
9886,3,1
9887,3,1
9888,3,1
9889,3,1
9890,3,1
9891,3,1
9892,3,1
9893,3,1
9894,3,1
9895,3,1
9896,3,1
9897,3,1
9898,3,1
9899,3,1
9900,3,1
9901,3,1
9902,3,1
9903,3,1
9904,3,1
9905,3,1
9906,3,1
9907,3,1
9908,3,1
9909,3,1
9910,3,1
9911,3,1
9912,3,1
9913,3,1
9914,3,1
9915,3,1
9916,3,1
9917,3,1
9918,3,1
9919,3,1
9920,3,1
9921,3,1
9922,3,1
9923,3,1
9924,3,1
9925,3,1
9926,3,1
9927,3,1
9928,3,1
9929,3,1
9930,3,1
9931,3,1
9932,3,1
9933,3,1
9934,3,1
9935,3,1
9936,3,1
9937,3,1
9938,3,1
9939,3,1
9940,3,1
9941,3,1
9942,3,1
9943,3,1
9944,3,1
9945,3,1
9946,3,1
9947,3,1
9948,3,1
9949,3,1
9950,3,1
9951,3,1
9952,3,1
9953,3,1
9954,3,1
9955,3,1
9956,3,1
9957,3,1
9958,3,1
9959,3,1
9960,3,1
9961,3,1
9962,3,1
9963,3,1
9964,3,1
9965,3,1
9966,3,1
9967,3,1
9968,3,1
9969,3,1
9970,3,1
9971,3,1
9972,3,1
9973,3,1
9974,3,1
9975,3,1
9976,3,1
9977,3,1
9978,3,1
9979,3,1
9980,3,1
9981,3,1
9982,3,1
9983,3,1
9984,3,1
9985,3,1
9986,3,1
9987,3,1
9988,3,1
9989,3,1
9990,3,1
9991,3,1
9992,3,1
9993,3,1
9994,3,1
9995,3,1
9996,3,1
9997,3,1
9998,3,1
9999,3,1
10000,3,1
10001,3,1
10002,3,1
10003,3,1
10004,3,1
10005,3,1
10006,3,1
10007,3,1
10008,3,1
10009,3,1
10010,3,1
10011,3,1
10012,3,1
10013,3,1
10014,3,1
10015,3,1
10016,3,1
10017,3,1
10018,3,1
10019,3,1
10020,3,1
10021,3,1
10022,3,1
10023,3,1
10024,3,1
10025,3,1
10026,3,1
10027,3,1
10028,3,1
10029,3,1
10030,3,1
10031,3,1
10032,3,1
10033,3,1
10034,3,1
10035,3,1
10036,3,1
10037,3,1
10038,3,1
10039,3,1
10040,3,1
10041,3,1
10042,3,1
10043,3,1
10044,3,1
10045,3,1
10046,3,1
10047,3,1
10048,3,1
10049,3,1
10050,3,1
10051,3,1
10052,3,1
10053,3,1
10054,3,1
10055,3,1
10056,3,1
10057,3,1
10058,3,1
10059,3,1
10060,3,1
10061,3,1
10062,3,1
10063,3,1
10064,3,1
10065,3,1
10066,3,1
10067,3,1
10068,3,1
10069,3,1
10070,3,1
10071,3,1
10072,3,1
10073,3,1
10074,3,1
10075,3,1
10076,3,1
10077,3,1
10078,3,1
10079,3,1
10080,3,1
10081,3,1
10082,3,1
10083,3,1
10084,3,1
10085,3,1
10086,3,1
10087,3,1
10088,3,1
10089,3,1
10090,3,1
10091,3,1
10092,3,1
10093,3,1
10094,3,1
10095,3,1
10096,3,1
10097,3,1
10098,3,1
10099,3,1
10100,3,1
10101,3,1
10102,3,1
10103,3,1
10104,3,1
10105,3,1
10106,3,1
10107,3,1
10108,3,1
10109,3,1
10110,3,1
10111,3,1
10112,3,1
10113,3,1
10114,3,1
10115,3,1
10116,3,1
10117,3,1
10118,1,0
10119,2,0
10120,2,0
10121,1,0
10122,1,0
10123,3,1
10124,3,1
10125,3,1
10126,3,1
10127,3,1
10128,3,1
10129,3,1
10130,3,1
10131,3,1
10132,3,1
10133,3,1
10134,3,1
10135,3,1
10136,3,1
10137,3,1
10138,1,0
10139,3,1
10140,1,0
10141,3,1
10142,3,1
10143,3,1
10144,3,1
10145,3,1
10146,3,1
10147,3,1
10148,3,1
10149,3,1
10150,3,1
10151,3,1
10152,3,1
10153,3,1
10154,3,1
10155,3,1
10156,3,1
10157,3,1
10158,3,1
10159,3,1
10160,3,1
10161,3,1
10162,3,1
10163,3,1
10164,3,1
10165,3,1
10166,1,0
10167,3,1
10168,3,1
10169,1,0
10170,3,1
10171,3,1
10172,3,1
10173,3,1
10174,3,1
10175,3,1
10176,3,1
10177,3,1
10178,3,1
10179,3,1
10180,3,1
10181,3,1
10182,3,1
10183,3,1
10184,3,1
10185,3,1
10186,3,1
10187,3,1
10188,3,1
10189,3,1
10190,3,1
10191,3,1
10192,1,0
10193,1,0
10194,3,1
10195,3,1
10196,3,1
10197,3,1
10198,3,1
10199,3,1
10200,3,1
10201,3,1
10202,3,1
10203,3,1
10204,3,1
10205,3,1
10206,3,1
10207,3,1
10208,3,1
10209,3,1
10210,3,1
10211,3,1
10212,3,1
10213,3,1
10214,3,1
10215,3,1
10216,3,1
10217,3,1
10218,3,1
10219,3,1
10220,3,1
10221,3,1
10222,3,1
10223,3,1
10224,3,1
10225,3,1
10226,3,1
10227,3,1
10228,3,1
10229,3,1
10230,3,1
10231,3,1
10232,3,1
10233,3,1
10234,3,1
10235,3,1
10236,3,1
10237,3,1
10238,3,1
10239,3,1
10240,3,1
10241,3,1
10242,1,0
10243,3,1
10244,3,1
10245,3,1
10246,3,1
10247,3,1
10248,3,1
10249,3,1
10250,3,1
10251,3,1
10252,1,0
10253,1,0
10254,1,0
10255,2,0
10256,2,0
10257,3,1
10258,3,1
10259,1,0
10260,3,1
10261,3,1
10262,3,1
10263,3,1
10264,3,1
10265,1,0
10266,3,1
10267,3,1
10268,3,1
10269,1,0
10270,1,0
10271,3,1
10272,3,1
10273,3,1
10274,3,1
10275,3,1
10276,3,1
10277,3,1
10278,3,1
10279,3,1
10280,3,1
10281,3,1
10282,3,1
10283,3,1
10284,3,1
10285,3,1
10286,3,1
10287,3,1
10288,3,1
10289,1,0
10290,3,1
10291,3,1
10292,1,0
10293,3,1
10294,3,1
10295,3,1
10296,3,1
10297,3,1
10298,3,1
10299,3,1
10300,3,1
10301,3,1
10302,3,1
10303,3,1
10304,3,1
10305,3,1
10306,3,1
10307,3,1
10308,3,1
10309,3,1
10310,3,1
10311,3,1
10312,3,1
10313,3,1
10314,3,1
10315,3,1
10316,1,0
10317,1,0
10318,3,1
10319,3,1
10320,3,1
10321,3,1
10322,3,1
10323,3,1
10324,3,1
10325,3,1
10326,3,1
10327,3,1
10328,3,1
10329,3,1
10330,3,1
10331,3,1
10332,3,1
10333,3,1
10334,3,1
10335,3,1
10336,3,1
10337,3,1
10338,3,1
10339,3,1
10340,3,1
10341,3,1
10342,3,1
10343,3,1
10344,3,1
10345,3,1
10346,3,1
10347,3,1
10348,3,1
10349,3,1
10350,3,1
10351,3,1
10352,3,1
10353,3,1
10354,3,1
10355,3,1
10356,3,1
10357,3,1
10358,3,1
10359,3,1
10360,3,1
10361,3,1
10362,3,1
10363,3,1
10364,3,1
10365,3,1
10366,3,1
10367,3,1
10368,3,1
10369,3,1
10370,3,1
10371,3,1
10372,3,1
10373,3,1
10374,3,1
10375,3,1
10376,3,1
10377,3,1
10378,3,1
10379,3,1
10380,3,1
10381,3,1
10382,3,1
10383,3,1
10384,3,1
10385,3,1
10386,3,1
10387,3,1
10388,3,1
10389,3,1
10390,3,1
10391,3,1
10392,3,1
10393,3,1
10394,3,1
10395,3,1
10396,3,1
10397,3,1
10398,3,1
10399,3,1
10400,3,1
10401,3,1
10402,3,1
10403,3,1
10404,3,1
10405,3,1
10406,3,1
10407,3,1
10408,3,1
10409,3,1
10410,3,1
10411,3,1
10412,3,1
10413,3,1
10414,3,1
10415,3,1
10416,3,1
10417,3,1
10418,3,1
10419,3,1
10420,3,1
10421,3,1
10422,3,1
10423,3,1
10424,3,1
10425,3,1
10426,3,1
10427,3,1
10428,3,1
10429,3,1
10430,3,1
10431,3,1
10432,3,1
10433,3,1
10434,3,1
10435,3,1
10436,3,1
10437,3,1
10438,3,1
10439,3,1
10440,3,1
10441,3,1
10442,3,1
10443,3,1
10444,3,1
10445,3,1
10446,3,1
10447,3,1
10448,3,1
10449,3,1
10450,3,1
10451,3,1
10452,3,1
10453,3,1
10454,3,1
10455,3,1
10456,3,1
10457,3,1
10458,3,1
10459,3,1
10460,3,1
10461,3,1
10462,3,1
10463,3,1
10464,3,1
10465,3,1
10466,3,1
10467,3,1
10468,3,1
10469,3,1
10470,3,1
10471,3,1
10472,3,1
10473,3,1
10474,3,1
10475,3,1
10476,3,1
10477,3,1
10478,3,1
10479,3,1
10480,3,1
10481,3,1
10482,3,1
10483,3,1
10484,3,1
10485,3,1
10486,3,1
10487,3,1
10488,3,1
10489,3,1
10490,3,1
10491,3,1
10492,3,1
10493,3,1
10494,3,1
10495,3,1
10496,3,1
10497,3,1
10498,3,1
10499,3,1
10500,3,1
10501,3,1
10502,3,1
10503,3,1
10504,3,1
10505,3,1
10506,3,1
10507,3,1
10508,3,1
10509,3,1
10510,3,1
10511,3,1
10512,3,1
10513,3,1
10514,3,1
10515,3,1
10516,3,1
10517,3,1
10518,3,1
10519,3,1
10520,3,1
10521,3,1
10522,3,1
10523,3,1
10524,3,1
10525,3,1
10526,3,1
10527,3,1
10528,3,1
10529,3,1
10530,3,1
10531,3,1
10532,3,1
10533,3,1
10534,3,1
10535,3,1
10536,3,1
10537,3,1
10538,3,1
10539,3,1
10540,3,1
10541,3,1
10542,3,1
10543,3,1
10544,3,1
10545,3,1
10546,3,1
10547,3,1
10548,3,1
10549,3,1
10550,3,1
10551,3,1
10552,3,1
10553,3,1
10554,3,1
10555,3,1
10556,3,1
10557,3,1
10558,3,1
10559,3,1
10560,3,1
10561,3,1
10562,3,1
10563,3,1
10564,3,1
10565,3,1
10566,3,1
10567,3,1
10568,3,1
10569,3,1
10570,3,1
10571,3,1
10572,3,1
10573,3,1
10574,3,1
10575,3,1
10576,3,1
10577,3,1
10578,3,1
10579,3,1
10580,3,1
10581,3,1
10582,3,1
10583,3,1
10584,3,1
10585,3,1
10586,3,1
10587,3,1
10588,3,1
10589,3,1
10590,3,1
10591,3,1
10592,3,1
10593,3,1
10594,1,0
10595,2,0
10596,2,0
10597,1,0
10598,3,1
10599,3,1
10600,3,1
10601,3,1
10602,3,1
10603,3,1
10604,3,1
10605,3,1
10606,3,1
10607,3,1
10608,3,1
10609,3,1
10610,1,0
10611,3,1
10612,3,1
10613,3,1
10614,3,1
10615,1,0
10616,3,1
10617,3,1
10618,3,1
10619,3,1
10620,3,1
10621,3,1
10622,3,1
10623,3,1
10624,3,1
10625,3,1
10626,3,1
10627,3,1
10628,3,1
10629,3,1
10630,3,1
10631,3,1
10632,3,1
10633,3,1
10634,3,1
10635,3,1
10636,3,1
10637,3,1
10638,3,1
10639,3,1
10640,1,0
10641,3,1
10642,3,1
10643,3,1
10644,1,0
10645,3,1
10646,3,1
10647,3,1
10648,3,1
10649,3,1
10650,3,1
10651,3,1
10652,3,1
10653,3,1
10654,3,1
10655,3,1
10656,3,1
10657,3,1
10658,3,1
10659,3,1
10660,3,1
10661,3,1
10662,3,1
10663,3,1
10664,3,1
10665,1,0
10666,3,1
10667,1,0
10668,3,1
10669,3,1
10670,3,1
10671,3,1
10672,3,1
10673,3,1
10674,3,1
10675,3,1
10676,3,1
10677,3,1
10678,3,1
10679,3,1
10680,3,1
10681,3,1
10682,3,1
10683,3,1
10684,3,1
10685,3,1
10686,3,1
10687,3,1
10688,3,1
10689,3,1
10690,3,1
10691,3,1
10692,3,1
10693,3,1
10694,3,1
10695,3,1
10696,3,1
10697,3,1
10698,3,1
10699,3,1
10700,3,1
10701,3,1
10702,3,1
10703,3,1
10704,3,1
10705,3,1
10706,3,1
10707,3,1
10708,3,1
10709,3,1
10710,3,1
10711,3,1
10712,3,1
10713,3,1
10714,3,1
10715,1,0
10716,3,1
10717,3,1
10718,3,1
10719,3,1
10720,3,1
10721,3,1
10722,3,1
10723,3,1
10724,3,1
10725,1,0
10726,1,0
10727,1,0
10728,2,0
10729,2,0
10730,1,0
10731,3,1
10732,3,1
10733,3,1
10734,3,1
10735,3,1
10736,1,0
10737,3,1
10738,3,1
10739,3,1
10740,3,1
10741,1,0
10742,3,1
10743,3,1
10744,3,1
10745,3,1
10746,3,1
10747,1,0
10748,3,1
10749,3,1
10750,3,1
10751,3,1
10752,3,1
10753,3,1
10754,3,1
10755,3,1
10756,3,1
10757,3,1
10758,1,0
10759,3,1
10760,3,1
10761,3,1
10762,3,1
10763,3,1
10764,3,1
10765,3,1
10766,3,1
10767,3,1
10768,3,1
10769,3,1
10770,3,1
10771,3,1
10772,3,1
10773,3,1
10774,3,1
10775,3,1
10776,3,1
10777,3,1
10778,3,1
10779,3,1
10780,3,1
10781,3,1
10782,3,1
10783,3,1
10784,1,0
10785,1,0
10786,3,1
10787,3,1
10788,3,1
10789,3,1
10790,3,1
10791,3,1
10792,3,1
10793,3,1
10794,3,1
10795,3,1
10796,3,1
10797,3,1
10798,3,1
10799,3,1
10800,3,1
10801,3,1
10802,3,1
10803,3,1
10804,3,1
10805,3,1
10806,3,1
10807,3,1
10808,3,1
10809,3,1
10810,3,1
10811,3,1
10812,3,1
10813,3,1
10814,3,1
10815,3,1
10816,3,1
10817,3,1
10818,3,1
10819,3,1
10820,3,1
10821,3,1
10822,3,1
10823,3,1
10824,3,1
10825,3,1
10826,3,1
10827,3,1
10828,3,1
10829,3,1
10830,3,1
10831,3,1
10832,3,1
10833,3,1
10834,3,1
10835,3,1
10836,3,1
10837,3,1
10838,3,1
10839,3,1
10840,3,1
10841,3,1
10842,3,1
10843,3,1
10844,3,1
10845,3,1
10846,3,1
10847,3,1
10848,3,1
10849,3,1
10850,3,1
10851,3,1
10852,3,1
10853,3,1
10854,3,1
10855,3,1
10856,3,1
10857,3,1
10858,3,1
10859,3,1
10860,3,1
10861,3,1
10862,3,1
10863,3,1
10864,3,1
10865,3,1
10866,3,1
10867,3,1
10868,3,1
10869,3,1
10870,3,1
10871,3,1
10872,3,1
10873,3,1
10874,3,1
10875,3,1
10876,3,1
10877,3,1
10878,3,1
10879,3,1
10880,3,1
10881,3,1
10882,3,1
10883,3,1
10884,3,1
10885,3,1
10886,3,1
10887,3,1
10888,3,1
10889,3,1
10890,3,1
10891,3,1
10892,3,1
10893,3,1
10894,3,1
10895,3,1
10896,3,1
10897,3,1
10898,3,1
10899,3,1
10900,3,1
10901,3,1
10902,3,1
10903,3,1
10904,3,1
10905,3,1
10906,3,1
10907,3,1
10908,3,1
10909,3,1
10910,3,1
10911,3,1
10912,3,1
10913,3,1
10914,3,1
10915,3,1
10916,3,1
10917,3,1
10918,3,1
10919,3,1
10920,3,1
10921,3,1
10922,3,1
10923,3,1
10924,3,1
10925,3,1
10926,3,1
10927,3,1
10928,3,1
10929,3,1
10930,3,1
10931,3,1
10932,3,1
10933,3,1
10934,3,1
10935,3,1
10936,3,1
10937,3,1
10938,3,1
10939,3,1
10940,3,1
10941,3,1
10942,3,1
10943,3,1
10944,3,1
10945,3,1
10946,3,1
10947,3,1
10948,3,1
10949,3,1
10950,3,1
10951,3,1
10952,3,1
10953,3,1
10954,3,1
10955,3,1
10956,3,1
10957,3,1
10958,3,1
10959,3,1
10960,3,1
10961,3,1
10962,3,1
10963,3,1
10964,3,1
10965,3,1
10966,3,1
10967,3,1
10968,3,1
10969,3,1
10970,3,1
10971,3,1
10972,3,1
10973,3,1
10974,3,1
10975,3,1
10976,3,1
10977,3,1
10978,3,1
10979,3,1
10980,3,1
10981,3,1
10982,3,1
10983,3,1
10984,3,1
10985,3,1
10986,3,1
10987,3,1
10988,3,1
10989,3,1
10990,3,1
10991,3,1
10992,3,1
10993,3,1
10994,3,1
10995,3,1
10996,3,1
10997,3,1
10998,3,1
10999,3,1
11000,3,1
11001,3,1
11002,3,1
11003,3,1
11004,3,1
11005,3,1
11006,3,1
11007,3,1
11008,3,1
11009,3,1
11010,3,1
11011,3,1
11012,3,1
11013,3,1
11014,3,1
11015,3,1
11016,3,1
11017,3,1
11018,3,1
11019,3,1
11020,3,1
11021,3,1
11022,3,1
11023,3,1
11024,3,1
11025,3,1
11026,3,1
11027,3,1
11028,3,1
11029,3,1
11030,3,1
11031,3,1
11032,3,1
11033,3,1
11034,3,1
11035,3,1
11036,3,1
11037,3,1
11038,3,1
11039,3,1
11040,3,1
11041,3,1
11042,3,1
11043,3,1
11044,3,1
11045,3,1
11046,3,1
11047,3,1
11048,3,1
11049,3,1
11050,3,1
11051,3,1
11052,3,1
11053,3,1
11054,3,1
11055,3,1
11056,3,1
11057,3,1
11058,1,0
11059,2,0
11060,2,0
11061,1,0
11062,3,1
11063,3,1
11064,3,1
11065,3,1
11066,3,1
11067,3,1
11068,3,1
11069,3,1
11070,3,1
11071,3,1
11072,3,1
11073,3,1
11074,3,1
11075,3,1
11076,1,0
11077,3,1
11078,3,1
11079,1,0
11080,1,0
11081,3,1
11082,3,1
11083,3,1
11084,3,1
11085,3,1
11086,3,1
11087,3,1
11088,3,1
11089,3,1
11090,3,1
11091,3,1
11092,3,1
11093,3,1
11094,3,1
11095,3,1
11096,3,1
11097,3,1
11098,3,1
11099,3,1
11100,1,0
11101,3,1
11102,3,1
11103,3,1
11104,3,1
11105,3,1
11106,3,1
11107,3,1
11108,3,1
11109,3,1
11110,3,1
11111,3,1
11112,3,1
11113,3,1
11114,3,1
11115,3,1
11116,3,1
11117,3,1
11118,3,1
11119,3,1
11120,3,1
11121,3,1
11122,3,1
11123,3,1
11124,3,1
11125,3,1
11126,3,1
11127,3,1
11128,1,0
11129,1,0
11130,3,1
11131,3,1
11132,3,1
11133,3,1
11134,3,1
11135,3,1
11136,3,1
11137,3,1
11138,3,1
11139,3,1
11140,3,1
11141,3,1
11142,3,1
11143,3,1
11144,3,1
11145,3,1
11146,3,1
11147,3,1
11148,3,1
11149,3,1
11150,3,1
11151,3,1
11152,3,1
11153,3,1
11154,3,1
11155,3,1
11156,3,1
11157,3,1
11158,3,1
11159,3,1
11160,3,1
11161,3,1
11162,3,1
11163,3,1
11164,3,1
11165,3,1
11166,3,1
11167,3,1
11168,3,1
11169,3,1
11170,3,1
11171,3,1
11172,3,1
11173,3,1
11174,3,1
11175,3,1
11176,3,1
11177,3,1
11178,1,0
11179,3,1
11180,3,1
11181,3,1
11182,3,1
11183,3,1
11184,3,1
11185,3,1
11186,3,1
11187,3,1
11188,1,0
11189,1,0
11190,2,0
11191,2,0
11192,1,0
11193,3,1
11194,3,1
11195,1,0
11196,3,1
11197,3,1
11198,3,1
11199,3,1
11200,3,1
11201,3,1
11202,3,1
11203,1,0
11204,3,1
11205,1,0
11206,3,1
11207,3,1
11208,3,1
11209,3,1
11210,3,1
11211,3,1
11212,3,1
11213,3,1
11214,3,1
11215,3,1
11216,3,1
11217,3,1
11218,3,1
11219,3,1
11220,1,0
11221,3,1
11222,3,1
11223,1,0
11224,3,1
11225,3,1
11226,3,1
11227,3,1
11228,3,1
11229,3,1
11230,3,1
11231,3,1
11232,3,1
11233,3,1
11234,3,1
11235,3,1
11236,3,1
11237,3,1
11238,3,1
11239,3,1
11240,3,1
11241,3,1
11242,3,1
11243,3,1
11244,3,1
11245,3,1
11246,3,1
11247,1,0
11248,3,1
11249,3,1
11250,3,1
11251,3,1
11252,1,0
11253,3,1
11254,3,1
11255,3,1
11256,3,1
11257,3,1
11258,3,1
11259,3,1
11260,3,1
11261,3,1
11262,3,1
11263,3,1
11264,3,1
11265,3,1
11266,3,1
11267,3,1
11268,3,1
11269,3,1
11270,3,1
11271,3,1
11272,3,1
11273,3,1
11274,3,1
11275,3,1
11276,3,1
11277,3,1
11278,3,1
11279,3,1
11280,3,1
11281,3,1
11282,3,1
11283,3,1
11284,3,1
11285,3,1
11286,3,1
11287,3,1
11288,3,1
11289,3,1
11290,3,1
11291,3,1
11292,3,1
11293,3,1
11294,3,1
11295,3,1
11296,3,1
11297,3,1
11298,3,1
11299,3,1
11300,3,1
11301,3,1
11302,3,1
11303,3,1
11304,3,1
11305,3,1
11306,3,1
11307,3,1
11308,3,1
11309,3,1
11310,3,1
11311,3,1
11312,3,1
11313,3,1
11314,3,1
11315,3,1
11316,3,1
11317,3,1
11318,3,1
11319,3,1
11320,3,1
11321,3,1
11322,3,1
11323,3,1
11324,3,1
11325,3,1
11326,3,1
11327,3,1
11328,3,1
11329,3,1
11330,3,1
11331,3,1
11332,3,1
11333,3,1
11334,3,1
11335,3,1
11336,3,1
11337,3,1
11338,3,1
11339,3,1
11340,3,1
11341,3,1
11342,3,1
11343,3,1
11344,3,1
11345,3,1
11346,3,1
11347,3,1
11348,3,1
11349,3,1
11350,3,1
11351,3,1
11352,3,1
11353,3,1
11354,3,1
11355,3,1
11356,3,1
11357,3,1
11358,3,1
11359,3,1
11360,3,1
11361,3,1
11362,3,1
11363,3,1
11364,3,1
11365,3,1
11366,3,1
11367,3,1
11368,3,1
11369,3,1
11370,3,1
11371,3,1
11372,3,1
11373,3,1
11374,3,1
11375,3,1
11376,3,1
11377,3,1
11378,3,1
11379,3,1
11380,3,1
11381,3,1
11382,3,1
11383,3,1
11384,3,1
11385,3,1
11386,3,1
11387,3,1
11388,3,1
11389,3,1
11390,3,1
11391,3,1
11392,3,1
11393,3,1
11394,3,1
11395,3,1
11396,3,1
11397,3,1
11398,3,1
11399,3,1
11400,3,1
11401,3,1
11402,3,1
11403,3,1
11404,3,1
11405,3,1
11406,3,1
11407,3,1
11408,3,1
11409,3,1
11410,3,1
11411,3,1
11412,3,1
11413,3,1
11414,3,1
11415,3,1
11416,3,1
11417,3,1
11418,3,1
11419,3,1
11420,3,1
11421,3,1
11422,3,1
11423,3,1
11424,3,1
11425,3,1
11426,3,1
11427,3,1
11428,3,1
11429,3,1
11430,3,1
11431,3,1
11432,3,1
11433,3,1
11434,3,1
11435,3,1
11436,3,1
11437,3,1
11438,3,1
11439,3,1
11440,3,1
11441,3,1
11442,3,1
11443,3,1
11444,3,1
11445,3,1
11446,3,1
11447,3,1
11448,3,1
11449,3,1
11450,3,1
11451,3,1
11452,3,1
11453,3,1
11454,3,1
11455,3,1
11456,3,1
11457,3,1
11458,3,1
11459,3,1
11460,3,1
11461,3,1
11462,3,1
11463,3,1
11464,3,1
11465,3,1
11466,3,1
11467,3,1
11468,3,1
11469,3,1
11470,3,1
11471,3,1
11472,3,1
11473,3,1
11474,3,1
11475,3,1
11476,3,1
11477,3,1
11478,3,1
11479,3,1
11480,3,1
11481,3,1
11482,3,1
11483,3,1
11484,3,1
11485,3,1
11486,3,1
11487,3,1
11488,3,1
11489,3,1
11490,3,1
11491,3,1
11492,3,1
11493,3,1
11494,3,1
11495,3,1
11496,3,1
11497,3,1
11498,3,1
11499,3,1
11500,3,1
11501,3,1
11502,3,1
11503,3,1
11504,3,1
11505,3,1
11506,3,1
11507,3,1
11508,3,1
11509,3,1
11510,3,1
11511,3,1
11512,3,1
11513,3,1
11514,3,1
11515,3,1
11516,3,1
11517,3,1
11518,3,1
11519,1,0
11520,2,0
11521,2,0
11522,1,0
11523,3,1
11524,3,1
11525,3,1
11526,3,1
11527,3,1
11528,3,1
11529,3,1
11530,3,1
11531,3,1
11532,3,1
11533,3,1
11534,1,0
11535,3,1
11536,3,1
11537,3,1
11538,1,0
11539,3,1
11540,3,1
11541,3,1
11542,1,0
11543,3,1
11544,3,1
11545,3,1
11546,3,1
11547,3,1
11548,3,1
11549,3,1
11550,3,1
11551,3,1
11552,3,1
11553,3,1
11554,3,1
11555,3,1
11556,3,1
11557,3,1
11558,3,1
11559,3,1
11560,3,1
11561,3,1
11562,3,1
11563,3,1
11564,1,0
11565,3,1
11566,3,1
11567,3,1
11568,1,0
11569,3,1
11570,3,1
11571,3,1
11572,3,1
11573,3,1
11574,3,1
11575,3,1
11576,3,1
11577,3,1
11578,3,1
11579,3,1
11580,3,1
11581,3,1
11582,3,1
11583,3,1
11584,3,1
11585,3,1
11586,3,1
11587,3,1
11588,1,0
11589,3,1
11590,3,1
11591,1,0
11592,3,1
11593,3,1
11594,3,1
11595,3,1
11596,3,1
11597,3,1
11598,3,1
11599,3,1
11600,3,1
11601,3,1
11602,3,1
11603,3,1
11604,3,1
11605,3,1
11606,3,1
11607,3,1
11608,3,1
11609,3,1
11610,3,1
11611,3,1
11612,3,1
